--2023-01-25 16:42:17--  https://gridftp.tamucc.edu/genomics/20230123_PIRE-Tcr-ssl//tamucc_files.txt
Resolving gridftp.tamucc.edu (gridftp.tamucc.edu)... 64.71.87.21
Connecting to gridftp.tamucc.edu (gridftp.tamucc.edu)|64.71.87.21|:443... connected.
HTTP request sent, awaiting response... 200 OK
Length: 270 [text/plain]
Saving to: ‘tylosurus_crocodilus/shotgun_raw_fq/tamucc_files.txt’

     0K                                                       100% 11.0M=0s

2023-01-25 16:42:18 (11.0 MB/s) - ‘tylosurus_crocodilus/shotgun_raw_fq/tamucc_files.txt’ saved [270/270]

--2023-01-25 16:42:19--  https://gridftp.tamucc.edu/genomics/20230123_PIRE-Tcr-ssl//tamucc_files.txt
Resolving gridftp.tamucc.edu (gridftp.tamucc.edu)... 64.71.87.21
Connecting to gridftp.tamucc.edu (gridftp.tamucc.edu)|64.71.87.21|:443... connected.
HTTP request sent, awaiting response... 200 OK
Length: 270 [text/plain]
Saving to: ‘tylosurus_crocodilus/shotgun_raw_fq/tamucc_files.txt.1’

     0K                                                       100% 14.9M=0s

2023-01-25 16:42:19 (14.9 MB/s) - ‘tylosurus_crocodilus/shotgun_raw_fq/tamucc_files.txt.1’ saved [270/270]

--2023-01-25 16:42:19--  https://gridftp.tamucc.edu/genomics/20230123_PIRE-Tcr-ssl//TcC0700602B_CKDL220033555-1A_HMMWCDSX5_L3_1.fq.gz
Resolving gridftp.tamucc.edu (gridftp.tamucc.edu)... 64.71.87.21
Connecting to gridftp.tamucc.edu (gridftp.tamucc.edu)|64.71.87.21|:443... connected.
HTTP request sent, awaiting response... 200 OK
Length: 454180003 (433M) [application/x-gzip]
Saving to: ‘tylosurus_crocodilus/shotgun_raw_fq/TcC0700602B_CKDL220033555-1A_HMMWCDSX5_L3_1.fq.gz’

     0K .......... .......... .......... .......... ..........  0%  566K 13m3s
159200K .......... .......... .......... .......... .......... 39% 46.7M 6s
159250K .......... .......... .......... .......... .......... 39% 29.3M 6s
159300K .......... .......... .......... .......... .......... 39% 44.5M 6s
159350K .......... .......... .......... .......... .......... 39% 45.9M 6s
159400K .......... .......... .......... .......... .......... 39%  103M 6s
159450K .......... .......... .......... .......... .......... 39% 74.9M 6s
159500K .......... .......... .......... .......... .......... 39% 26.3M 6s
159550K .......... .......... .......... .......... .......... 39% 42.4M 6s
159600K .......... .......... .......... .......... .......... 39% 44.9M 6s
159650K .......... .......... .......... .......... .......... 39% 70.0M 6s
159700K .......... .......... .......... .......... .......... 39% 48.0M 6s
159750K .......... .......... .......... .......... .......... 39% 60.3M 6s
159800K .......... .......... .......... .......... .......... 39% 42.4M 6s
159850K .......... .......... .......... .......... .......... 39% 74.3M 6s
159900K .......... .......... .......... .......... .......... 39% 26.4M 6s
159950K .......... .......... .......... .......... .......... 39% 11.0M 6s
160000K .......... .......... .......... .......... .......... 39% 29.2M 6s
160050K .......... .......... .......... .......... .......... 39% 29.8M 6s
160100K .......... .......... .......... .......... .......... 39% 37.2M 6s
160150K .......... .......... .......... .......... .......... 39% 77.5M 6s
160200K .......... .......... .......... .......... .......... 39% 29.6M 6s
160250K .......... .......... .......... .......... .......... 39% 47.1M 6s
160300K .......... .......... .......... .......... .......... 39% 40.1M 6s
160350K .......... .......... .......... .......... .......... 39% 61.2M 6s
160400K .......... .......... .......... .......... .......... 39% 38.7M 6s
160450K .......... .......... .......... .......... .......... 39% 60.9M 6s
160500K .......... .......... .......... .......... .......... 39% 52.3M 6s
160550K .......... .......... .......... .......... .......... 39% 60.9M 6s
160600K .......... .......... .......... .......... .......... 39% 64.3M 6s
160650K .......... .......... .......... .......... .......... 39% 50.3M 6s
160700K .......... .......... .......... .......... .......... 39% 48.4M 6s
160750K .......... .......... .......... .......... .......... 39% 50.8M 6s
160800K .......... .......... .......... .......... .......... 39% 45.6M 6s
160850K .......... .......... .......... .......... .......... 39% 48.0M 6s
160900K .......... .......... .......... .......... .......... 39%  107M 6s
160950K .......... .......... .......... .......... .......... 39% 64.2M 6s
161000K .......... .......... .......... .......... .......... 39% 50.5M 6s
161050K .......... .......... .......... .......... .......... 39% 79.8M 6s
161100K .......... .......... .......... .......... .......... 39% 76.9M 6s
161150K .......... .......... .......... .......... .......... 39% 56.6M 6s
161200K .......... .......... .......... .......... .......... 39% 43.7M 6s
161250K .......... .......... .......... .......... .......... 39% 32.8M 6s
161300K .......... .......... .......... .......... .......... 39% 30.1M 6s
161350K .......... .......... .......... .......... .......... 39% 85.7M 6s
161400K .......... .......... .......... .......... .......... 39% 36.6M 6s
161450K .......... .......... .......... .......... .......... 39% 92.8M 6s
161500K .......... .......... .......... .......... .......... 39% 34.9M 6s
161550K .......... .......... .......... .......... .......... 39% 33.8M 6s
161600K .......... .......... .......... .......... .......... 39% 33.2M 6s
161650K .......... .......... .......... .......... .......... 39% 84.5M 6s
161700K .......... .......... .......... .......... .......... 39% 47.2M 6s
161750K .......... .......... .......... .......... .......... 39%  100M 6s
161800K .......... .......... .......... .......... .......... 39% 33.1M 6s
161850K .......... .......... .......... .......... .......... 39% 81.7M 6s
161900K .......... .......... .......... .......... .......... 39% 35.4M 6s
161950K .......... .......... .......... .......... .......... 39% 10.5M 6s
162000K .......... .......... .......... .......... .......... 39% 23.8M 6s
162050K .......... .......... .......... .......... .......... 39% 32.3M 6s
162100K .......... .......... .......... .......... .......... 39% 92.3M 6s
162150K .......... .......... .......... .......... .......... 39% 30.1M 6s
162200K .......... .......... .......... .......... .......... 39% 30.7M 6s
162250K .......... .......... .......... .......... .......... 39% 50.5M 6s
162300K .......... .......... .......... .......... .......... 39% 39.4M 6s
162350K .......... .......... .......... .......... .......... 39% 51.7M 6s
162400K .......... .......... .......... .......... .......... 39% 38.8M 6s
162450K .......... .......... .......... .......... .......... 39% 51.2M 6s
162500K .......... .......... .......... .......... .......... 39% 58.5M 6s
162550K .......... .......... .......... .......... .......... 39% 48.3M 6s
162600K .......... .......... .......... .......... .......... 39% 87.2M 6s
162650K .......... .......... .......... .......... .......... 39% 48.0M 6s
162700K .......... .......... .......... .......... .......... 39% 51.9M 6s
162750K .......... .......... .......... .......... .......... 39% 51.6M 6s
162800K .......... .......... .......... .......... .......... 39% 45.6M 6s
162850K .......... .......... .......... .......... .......... 39% 76.1M 6s
162900K .......... .......... .......... .......... .......... 39% 53.0M 6s
162950K .......... .......... .......... .......... .......... 39%  104M 6s
163000K .......... .......... .......... .......... .......... 39%  107M 6s
163050K .......... .......... .......... .......... .......... 39% 90.8M 6s
163100K .......... .......... .......... .......... .......... 39%  120M 6s
163150K .......... .......... .......... .......... .......... 40% 43.7M 6s
163200K .......... .......... .......... .......... .......... 40% 47.2M 6s
163250K .......... .......... .......... .......... .......... 40% 35.9M 6s
163300K .......... .......... .......... .......... .......... 40% 23.1M 6s
163350K .......... .......... .......... .......... .......... 40%  123M 6s
163400K .......... .......... .......... .......... .......... 40% 34.1M 6s
163450K .......... .......... .......... .......... .......... 40%  114M 6s
163500K .......... .......... .......... .......... .......... 40% 35.0M 6s
163550K .......... .......... .......... .......... .......... 40%  118M 6s
163600K .......... .......... .......... .......... .......... 40% 24.7M 6s
163650K .......... .......... .......... .......... .......... 40% 41.7M 6s
163700K .......... .......... .......... .......... .......... 40% 36.6M 6s
163750K .......... .......... .......... .......... .......... 40%  104M 6s
163800K .......... .......... .......... .......... .......... 40% 40.4M 6s
163850K .......... .......... .......... .......... .......... 40% 62.0M 6s
163900K .......... .......... .......... .......... .......... 40% 42.5M 6s
163950K .......... .......... .......... .......... .......... 40% 10.4M 6s
164000K .......... .......... .......... .......... .......... 40% 25.5M 6s
164050K .......... .......... .......... .......... .......... 40% 30.0M 6s
164100K .......... .......... .......... .......... .......... 40% 46.5M 6s
164150K .......... .......... .......... .......... .......... 40% 31.4M 6s
164200K .......... .......... .......... .......... .......... 40% 25.8M 6s
164250K .......... .......... .......... .......... .......... 40% 67.5M 6s
164300K .......... .......... .......... .......... .......... 40% 51.7M 6s
164350K .......... .......... .......... .......... .......... 40% 28.4M 6s
164400K .......... .......... .......... .......... .......... 40% 57.9M 6s
164450K .......... .......... .......... .......... .......... 40% 43.1M 6s
164500K .......... .......... .......... .......... .......... 40% 48.5M 6s
164550K .......... .......... .......... .......... .......... 40% 59.7M 6s
164600K .......... .......... .......... .......... .......... 40% 69.9M 6s
164650K .......... .......... .......... .......... .......... 40% 53.0M 6s
164700K .......... .......... .......... .......... .......... 40% 56.0M 6s
164750K .......... .......... .......... .......... .......... 40% 54.9M 6s
164800K .......... .......... .......... .......... .......... 40% 44.7M 6s
164850K .......... .......... .......... .......... .......... 40% 60.6M 6s
164900K .......... .......... .......... .......... .......... 40% 51.6M 6s
164950K .......... .......... .......... .......... .......... 40% 99.6M 6s
165000K .......... .......... .......... .......... .......... 40% 94.3M 6s
165050K .......... .......... .......... .......... .......... 40%  136M 6s
165100K .......... .......... .......... .......... .......... 40% 88.4M 6s
165150K .......... .......... .......... .......... .......... 40%  134M 6s
165200K .......... .......... .......... .......... .......... 40% 51.7M 6s
165250K .......... .......... .......... .......... .......... 40% 39.4M 6s
165300K .......... .......... .......... .......... .......... 40% 36.5M 6s
165350K .......... .......... .......... .......... .......... 40% 50.0M 6s
165400K .......... .......... .......... .......... .......... 40% 28.1M 6s
165450K .......... .......... .......... .......... .......... 40%  119M 6s
165500K .......... .......... .......... .......... .......... 40% 34.1M 6s
165550K .......... .......... .......... .......... .......... 40%  123M 6s
165600K .......... .......... .......... .......... .......... 40% 33.1M 6s
165650K .......... .......... .......... .......... .......... 40% 30.3M 6s
165700K .......... .......... .......... .......... .......... 40% 37.6M 6s
165750K .......... .......... .......... .......... .......... 40% 92.9M 6s
165800K .......... .......... .......... .......... .......... 40%  110M 6s
165850K .......... .......... .......... .......... .......... 40% 41.6M 6s
165900K .......... .......... .......... .......... .......... 40% 30.0M 6s
165950K .......... .......... .......... .......... .......... 40% 11.5M 6s
166000K .......... .......... .......... .......... .......... 40% 24.9M 6s
166050K .......... .......... .......... .......... .......... 40% 26.2M 6s
166100K .......... .......... .......... .......... .......... 40% 67.5M 6s
166150K .......... .......... .......... .......... .......... 40% 27.2M 6s
166200K .......... .......... .......... .......... .......... 40% 28.9M 6s
166250K .......... .......... .......... .......... .......... 40% 55.0M 6s
166300K .......... .......... .......... .......... .......... 40% 79.8M 6s
166350K .......... .......... .......... .......... .......... 40% 25.8M 6s
166400K .......... .......... .......... .......... .......... 40% 30.8M 6s
166450K .......... .......... .......... .......... .......... 40% 46.6M 6s
166500K .......... .......... .......... .......... .......... 40% 44.2M 6s
166550K .......... .......... .......... .......... .......... 40%  115M 6s
166600K .......... .......... .......... .......... .......... 40% 42.8M 6s
166650K .......... .......... .......... .......... .......... 40% 48.6M 6s
166700K .......... .......... .......... .......... .......... 40%  124M 6s
166750K .......... .......... .......... .......... .......... 40% 35.2M 6s
166800K .......... .......... .......... .......... .......... 40% 41.5M 6s
166850K .......... .......... .......... .......... .......... 40% 84.1M 6s
166900K .......... .......... .......... .......... .......... 40% 50.0M 6s
166950K .......... .......... .......... .......... .......... 40%  100M 6s
167000K .......... .......... .......... .......... .......... 40%  110M 6s
167050K .......... .......... .......... .......... .......... 40%  121M 6s
167100K .......... .......... .......... .......... .......... 40%  112M 6s
167150K .......... .......... .......... .......... .......... 40% 96.0M 6s
167200K .......... .......... .......... .......... .......... 40% 66.7M 6s
167250K .......... .......... .......... .......... .......... 41% 62.0M 6s
167300K .......... .......... .......... .......... .......... 41% 97.3M 6s
167350K .......... .......... .......... .......... .......... 41% 44.7M 6s
167400K .......... .......... .......... .......... .......... 41% 20.5M 6s
167450K .......... .......... .......... .......... .......... 41% 97.2M 6s
167500K .......... .......... .......... .......... .......... 41% 34.3M 6s
167550K .......... .......... .......... .......... .......... 41%  111M 6s
167600K .......... .......... .......... .......... .......... 41% 42.5M 6s
167650K .......... .......... .......... .......... .......... 41% 25.3M 6s
167700K .......... .......... .......... .......... .......... 41% 36.8M 6s
167750K .......... .......... .......... .......... .......... 41% 99.5M 6s
167800K .......... .......... .......... .......... .......... 41%  111M 6s
167850K .......... .......... .......... .......... .......... 41% 46.6M 6s
167900K .......... .......... .......... .......... .......... 41% 27.1M 6s
167950K .......... .......... .......... .......... .......... 41% 11.5M 6s
168000K .......... .......... .......... .......... .......... 41% 25.2M 6s
168050K .......... .......... .......... .......... .......... 41% 54.9M 6s
168100K .......... .......... .......... .......... .......... 41% 26.7M 6s
168150K .......... .......... .......... .......... .......... 41% 24.9M 6s
168200K .......... .......... .......... .......... .......... 41% 27.9M 6s
168250K .......... .......... .......... .......... .......... 41% 60.1M 6s
168300K .......... .......... .......... .......... .......... 41%  105M 6s
168350K .......... .......... .......... .......... .......... 41% 27.3M 6s
168400K .......... .......... .......... .......... .......... 41% 28.5M 6s
168450K .......... .......... .......... .......... .......... 41% 47.1M 6s
168500K .......... .......... .......... .......... .......... 41% 48.0M 6s
168550K .......... .......... .......... .......... .......... 41%  103M 6s
168600K .......... .......... .......... .......... .......... 41% 44.3M 6s
168650K .......... .......... .......... .......... .......... 41% 48.4M 6s
168700K .......... .......... .......... .......... .......... 41% 78.0M 6s
168750K .......... .......... .......... .......... .......... 41%  118M 6s
168800K .......... .......... .......... .......... .......... 41% 22.0M 6s
168850K .......... .......... .......... .......... .......... 41%  102M 6s
168900K .......... .......... .......... .......... .......... 41% 51.2M 6s
168950K .......... .......... .......... .......... .......... 41%  113M 6s
169000K .......... .......... .......... .......... .......... 41%  109M 6s
169050K .......... .......... .......... .......... .......... 41% 95.5M 6s
169100K .......... .......... .......... .......... .......... 41%  146M 6s
169150K .......... .......... .......... .......... .......... 41%  101M 6s
169200K .......... .......... .......... .......... .......... 41% 59.3M 6s
169250K .......... .......... .......... .......... .......... 41%  136M 6s
169300K .......... .......... .......... .......... .......... 41%  101M 6s
169350K .......... .......... .......... .......... .......... 41% 44.9M 6s
169400K .......... .......... .......... .......... .......... 41% 27.2M 6s
169450K .......... .......... .......... .......... .......... 41% 37.3M 6s
169500K .......... .......... .......... .......... .......... 41%  135M 6s
169550K .......... .......... .......... .......... .......... 41% 32.4M 6s
169600K .......... .......... .......... .......... .......... 41% 43.1M 6s
169650K .......... .......... .......... .......... .......... 41% 29.1M 6s
169700K .......... .......... .......... .......... .......... 41% 28.7M 6s
169750K .......... .......... .......... .......... .......... 41% 79.5M 6s
169800K .......... .......... .......... .......... .......... 41% 74.9M 6s
169850K .......... .......... .......... .......... .......... 41% 55.1M 6s
169900K .......... .......... .......... .......... .......... 41% 24.6M 6s
169950K .......... .......... .......... .......... .......... 41% 12.3M 6s
170000K .......... .......... .......... .......... .......... 41% 26.5M 6s
170050K .......... .......... .......... .......... .......... 41% 74.7M 6s
170100K .......... .......... .......... .......... .......... 41% 23.9M 6s
170150K .......... .......... .......... .......... .......... 41% 21.9M 6s
170200K .......... .......... .......... .......... .......... 41% 31.8M 6s
170250K .......... .......... .......... .......... .......... 41% 85.7M 6s
170300K .......... .......... .......... .......... .......... 41% 46.7M 6s
170350K .......... .......... .......... .......... .......... 41% 31.2M 6s
170400K .......... .......... .......... .......... .......... 41% 27.1M 6s
170450K .......... .......... .......... .......... .......... 41% 40.9M 6s
170500K .......... .......... .......... .......... .......... 41% 43.0M 6s
170550K .......... .......... .......... .......... .......... 41% 70.9M 6s
170600K .......... .......... .......... .......... .......... 41% 41.0M 6s
170650K .......... .......... .......... .......... .......... 41% 42.6M 6s
170700K .......... .......... .......... .......... .......... 41% 74.1M 6s
170750K .......... .......... .......... .......... .......... 41% 63.4M 6s
170800K .......... .......... .......... .......... .......... 41% 42.8M 6s
170850K .......... .......... .......... .......... .......... 41% 51.1M 6s
170900K .......... .......... .......... .......... .......... 41% 56.4M 6s
170950K .......... .......... .......... .......... .......... 41% 73.9M 6s
171000K .......... .......... .......... .......... .......... 41% 79.2M 6s
171050K .......... .......... .......... .......... .......... 41%  120M 6s
171100K .......... .......... .......... .......... .......... 41%  110M 6s
171150K .......... .......... .......... .......... .......... 41% 83.9M 6s
171200K .......... .......... .......... .......... .......... 41%  102M 6s
171250K .......... .......... .......... .......... .......... 41%  116M 6s
171300K .......... .......... .......... .......... .......... 42%  127M 6s
171350K .......... .......... .......... .......... .......... 42%  101M 6s
171400K .......... .......... .......... .......... .......... 42% 40.5M 6s
171450K .......... .......... .......... .......... .......... 42% 33.4M 6s
171500K .......... .......... .......... .......... .......... 42%  116M 6s
171550K .......... .......... .......... .......... .......... 42% 35.6M 6s
171600K .......... .......... .......... .......... .......... 42% 35.3M 6s
171650K .......... .......... .......... .......... .......... 42% 42.1M 6s
171700K .......... .......... .......... .......... .......... 42% 22.7M 6s
171750K .......... .......... .......... .......... .......... 42% 82.7M 6s
171800K .......... .......... .......... .......... .......... 42%  103M 6s
171850K .......... .......... .......... .......... .......... 42% 44.8M 6s
171900K .......... .......... .......... .......... .......... 42% 25.6M 6s
171950K .......... .......... .......... .......... .......... 42% 12.1M 6s
172000K .......... .......... .......... .......... .......... 42% 23.2M 6s
172050K .......... .......... .......... .......... .......... 42% 99.1M 6s
172100K .......... .......... .......... .......... .......... 42% 29.6M 6s
172150K .......... .......... .......... .......... .......... 42% 16.9M 6s
172200K .......... .......... .......... .......... .......... 42% 27.1M 6s
172250K .......... .......... .......... .......... .......... 42% 69.7M 6s
172300K .......... .......... .......... .......... .......... 42% 50.5M 6s
172350K .......... .......... .......... .......... .......... 42% 37.1M 6s
172400K .......... .......... .......... .......... .......... 42% 28.0M 6s
172450K .......... .......... .......... .......... .......... 42% 32.8M 6s
172500K .......... .......... .......... .......... .......... 42% 44.6M 6s
172550K .......... .......... .......... .......... .......... 42% 87.2M 6s
172600K .......... .......... .......... .......... .......... 42% 48.0M 6s
172650K .......... .......... .......... .......... .......... 42% 39.9M 6s
172700K .......... .......... .......... .......... .......... 42% 52.9M 6s
172750K .......... .......... .......... .......... .......... 42% 71.3M 6s
172800K .......... .......... .......... .......... .......... 42% 44.0M 6s
172850K .......... .......... .......... .......... .......... 42% 49.8M 6s
172900K .......... .......... .......... .......... .......... 42% 46.3M 6s
172950K .......... .......... .......... .......... .......... 42%  122M 6s
173000K .......... .......... .......... .......... .......... 42%  105M 6s
173050K .......... .......... .......... .......... .......... 42% 51.9M 6s
173100K .......... .......... .......... .......... .......... 42%  120M 6s
173150K .......... .......... .......... .......... .......... 42%  103M 6s
173200K .......... .......... .......... .......... .......... 42%  101M 6s
173250K .......... .......... .......... .......... .......... 42%  101M 6s
173300K .......... .......... .......... .......... .......... 42%  118M 6s
173350K .......... .......... .......... .......... .......... 42%  112M 6s
173400K .......... .......... .......... .......... .......... 42%  102M 6s
173450K .......... .......... .......... .......... .......... 42% 40.6M 6s
173500K .......... .......... .......... .......... .......... 42%  103M 6s
173550K .......... .......... .......... .......... .......... 42% 34.4M 6s
173600K .......... .......... .......... .......... .......... 42% 32.7M 6s
173650K .......... .......... .......... .......... .......... 42% 46.9M 6s
173700K .......... .......... .......... .......... .......... 42% 31.3M 6s
173750K .......... .......... .......... .......... .......... 42% 48.3M 6s
173800K .......... .......... .......... .......... .......... 42% 66.3M 6s
173850K .......... .......... .......... .......... .......... 42% 43.8M 6s
173900K .......... .......... .......... .......... .......... 42% 25.1M 6s
173950K .......... .......... .......... .......... .......... 42% 12.1M 6s
174000K .......... .......... .......... .......... .......... 42% 23.3M 6s
174050K .......... .......... .......... .......... .......... 42%  107M 6s
174100K .......... .......... .......... .......... .......... 42% 26.7M 6s
174150K .......... .......... .......... .......... .......... 42% 16.7M 6s
174200K .......... .......... .......... .......... .......... 42% 28.5M 6s
174250K .......... .......... .......... .......... .......... 42%  102M 6s
174300K .......... .......... .......... .......... .......... 42% 48.5M 6s
174350K .......... .......... .......... .......... .......... 42% 31.8M 6s
174400K .......... .......... .......... .......... .......... 42% 33.2M 6s
174450K .......... .......... .......... .......... .......... 42% 28.4M 6s
174500K .......... .......... .......... .......... .......... 42% 97.6M 6s
174550K .......... .......... .......... .......... .......... 42% 29.6M 6s
174600K .......... .......... .......... .......... .......... 42% 48.9M 6s
174650K .......... .......... .......... .......... .......... 42% 43.3M 6s
174700K .......... .......... .......... .......... .......... 42% 40.0M 6s
174750K .......... .......... .......... .......... .......... 42%  119M 6s
174800K .......... .......... .......... .......... .......... 42% 40.2M 6s
174850K .......... .......... .......... .......... .......... 42% 40.0M 6s
174900K .......... .......... .......... .......... .......... 42% 55.4M 6s
174950K .......... .......... .......... .......... .......... 42%  116M 6s
175000K .......... .......... .......... .......... .......... 42%  106M 6s
175050K .......... .......... .......... .......... .......... 42% 46.5M 6s
175100K .......... .......... .......... .......... .......... 42%  115M 6s
175150K .......... .......... .......... .......... .......... 42%  124M 6s
175200K .......... .......... .......... .......... .......... 42% 81.6M 6s
175250K .......... .......... .......... .......... .......... 42%  111M 6s
175300K .......... .......... .......... .......... .......... 42%  111M 6s
175350K .......... .......... .......... .......... .......... 42%  121M 6s
175400K .......... .......... .......... .......... .......... 43%  110M 6s
175450K .......... .......... .......... .......... .......... 43% 57.2M 6s
175500K .......... .......... .......... .......... .......... 43%  114M 6s
175550K .......... .......... .......... .......... .......... 43% 40.4M 6s
175600K .......... .......... .......... .......... .......... 43% 43.8M 6s
175650K .......... .......... .......... .......... .......... 43% 39.4M 6s
175700K .......... .......... .......... .......... .......... 43% 35.0M 6s
175750K .......... .......... .......... .......... .......... 43% 83.9M 6s
175800K .......... .......... .......... .......... .......... 43% 43.6M 6s
175850K .......... .......... .......... .......... .......... 43% 38.3M 6s
175900K .......... .......... .......... .......... .......... 43% 21.6M 6s
175950K .......... .......... .......... .......... .......... 43%  145M 6s
176000K .......... .......... .......... .......... .......... 43% 12.0M 6s
176050K .......... .......... .......... .......... .......... 43% 24.8M 6s
176100K .......... .......... .......... .......... .......... 43% 27.0M 6s
176150K .......... .......... .......... .......... .......... 43% 17.6M 6s
176200K .......... .......... .......... .......... .......... 43% 26.7M 6s
176250K .......... .......... .......... .......... .......... 43% 99.1M 6s
176300K .......... .......... .......... .......... .......... 43% 50.7M 6s
176350K .......... .......... .......... .......... .......... 43% 28.8M 6s
176400K .......... .......... .......... .......... .......... 43% 45.9M 6s
176450K .......... .......... .......... .......... .......... 43% 23.0M 6s
176500K .......... .......... .......... .......... .......... 43%  104M 6s
176550K .......... .......... .......... .......... .......... 43% 29.4M 6s
176600K .......... .......... .......... .......... .......... 43% 49.7M 6s
176650K .......... .......... .......... .......... .......... 43% 39.7M 6s
176700K .......... .......... .......... .......... .......... 43% 96.0M 6s
176750K .......... .......... .......... .......... .......... 43% 38.5M 6s
176800K .......... .......... .......... .......... .......... 43% 44.9M 6s
176850K .......... .......... .......... .......... .......... 43% 38.8M 6s
176900K .......... .......... .......... .......... .......... 43% 48.9M 6s
176950K .......... .......... .......... .......... .......... 43%  116M 6s
177000K .......... .......... .......... .......... .......... 43%  109M 6s
177050K .......... .......... .......... .......... .......... 43% 47.7M 6s
177100K .......... .......... .......... .......... .......... 43%  120M 6s
177150K .......... .......... .......... .......... .......... 43% 96.0M 6s
177200K .......... .......... .......... .......... .......... 43%  100M 6s
177250K .......... .......... .......... .......... .......... 43%  101M 6s
177300K .......... .......... .......... .......... .......... 43%  116M 6s
177350K .......... .......... .......... .......... .......... 43%  101M 6s
177400K .......... .......... .......... .......... .......... 43%  141M 6s
177450K .......... .......... .......... .......... .......... 43% 83.1M 6s
177500K .......... .......... .......... .......... .......... 43% 60.7M 6s
177550K .......... .......... .......... .......... .......... 43% 64.9M 6s
177600K .......... .......... .......... .......... .......... 43% 45.8M 6s
177650K .......... .......... .......... .......... .......... 43% 43.9M 6s
177700K .......... .......... .......... .......... .......... 43% 31.1M 6s
177750K .......... .......... .......... .......... .......... 43% 95.7M 6s
177800K .......... .......... .......... .......... .......... 43% 45.3M 6s
177850K .......... .......... .......... .......... .......... 43% 33.9M 6s
177900K .......... .......... .......... .......... .......... 43% 29.3M 6s
177950K .......... .......... .......... .......... .......... 43% 46.8M 6s
178000K .......... .......... .......... .......... .......... 43% 12.4M 6s
178050K .......... .......... .......... .......... .......... 43% 18.9M 6s
178100K .......... .......... .......... .......... .......... 43% 32.7M 6s
178150K .......... .......... .......... .......... .......... 43% 18.3M 6s
178200K .......... .......... .......... .......... .......... 43%  123M 6s
178250K .......... .......... .......... .......... .......... 43% 30.3M 6s
178300K .......... .......... .......... .......... .......... 43% 39.6M 6s
178350K .......... .......... .......... .......... .......... 43% 27.8M 6s
178400K .......... .......... .......... .......... .......... 43% 40.0M 6s
178450K .......... .......... .......... .......... .......... 43% 25.6M 6s
178500K .......... .......... .......... .......... .......... 43% 74.9M 6s
178550K .......... .......... .......... .......... .......... 43% 27.0M 6s
178600K .......... .......... .......... .......... .......... 43% 47.0M 6s
178650K .......... .......... .......... .......... .......... 43% 34.0M 6s
178700K .......... .......... .......... .......... .......... 43% 80.5M 6s
178750K .......... .......... .......... .......... .......... 43% 45.4M 6s
178800K .......... .......... .......... .......... .......... 43% 41.3M 6s
178850K .......... .......... .......... .......... .......... 43% 36.6M 6s
178900K .......... .......... .......... .......... .......... 43% 41.1M 6s
178950K .......... .......... .......... .......... .......... 43%  112M 6s
179000K .......... .......... .......... .......... .......... 43%  105M 6s
179050K .......... .......... .......... .......... .......... 43% 52.4M 6s
179100K .......... .......... .......... .......... .......... 43%  104M 6s
179150K .......... .......... .......... .......... .......... 43% 94.9M 6s
179200K .......... .......... .......... .......... .......... 43% 98.2M 6s
179250K .......... .......... .......... .......... .......... 43% 77.7M 6s
179300K .......... .......... .......... .......... .......... 43% 86.0M 6s
179350K .......... .......... .......... .......... .......... 43%  120M 6s
179400K .......... .......... .......... .......... .......... 43%  104M 6s
179450K .......... .......... .......... .......... .......... 43% 89.8M 6s
179500K .......... .......... .......... .......... .......... 44% 85.0M 6s
179550K .......... .......... .......... .......... .......... 44% 86.7M 6s
179600K .......... .......... .......... .......... .......... 44% 93.4M 6s
179650K .......... .......... .......... .......... .......... 44% 62.8M 6s
179700K .......... .......... .......... .......... .......... 44% 99.4M 6s
179750K .......... .......... .......... .......... .......... 44% 40.9M 6s
179800K .......... .......... .......... .......... .......... 44% 30.4M 6s
179850K .......... .......... .......... .......... .......... 44% 48.6M 6s
179900K .......... .......... .......... .......... .......... 44% 26.2M 6s
179950K .......... .......... .......... .......... .......... 44%  104M 6s
180000K .......... .......... .......... .......... .......... 44% 10.9M 6s
180050K .......... .......... .......... .......... .......... 44% 19.9M 6s
180100K .......... .......... .......... .......... .......... 44% 28.2M 6s
180150K .......... .......... .......... .......... .......... 44% 21.5M 6s
180200K .......... .......... .......... .......... .......... 44% 98.7M 6s
180250K .......... .......... .......... .......... .......... 44% 26.4M 6s
180300K .......... .......... .......... .......... .......... 44% 40.6M 6s
180350K .......... .......... .......... .......... .......... 44% 28.2M 6s
180400K .......... .......... .......... .......... .......... 44% 40.5M 6s
180450K .......... .......... .......... .......... .......... 44% 23.1M 6s
180500K .......... .......... .......... .......... .......... 44%  101M 6s
180550K .......... .......... .......... .......... .......... 44% 25.3M 6s
180600K .......... .......... .......... .......... .......... 44% 49.2M 6s
180650K .......... .......... .......... .......... .......... 44% 32.3M 6s
180700K .......... .......... .......... .......... .......... 44% 82.2M 6s
180750K .......... .......... .......... .......... .......... 44% 32.9M 6s
180800K .......... .......... .......... .......... .......... 44% 38.6M 6s
180850K .......... .......... .......... .......... .......... 44% 43.7M 6s
180900K .......... .......... .......... .......... .......... 44% 44.8M 6s
180950K .......... .......... .......... .......... .......... 44% 76.8M 6s
181000K .......... .......... .......... .......... .......... 44% 62.1M 6s
181050K .......... .......... .......... .......... .......... 44% 59.1M 6s
181100K .......... .......... .......... .......... .......... 44%  109M 6s
181150K .......... .......... .......... .......... .......... 44%  118M 6s
